"region","hustyp","ägarkategori","år","Antal"
"Östhammar","flerbostadshus","fysiska personer","2013",167
"Östhammar","flerbostadshus","fysiska personer","2014",165
"Östhammar","flerbostadshus","fysiska personer","2015",179
"Östhammar","flerbostadshus","fysiska personer","2016",176
"Östhammar","flerbostadshus","fysiska personer","2017",173
"Östhammar","flerbostadshus","fysiska personer","2018",176
"Östhammar","flerbostadshus","fysiska personer","2019",171
"Östhammar","flerbostadshus","fysiska personer","2020",168
"Östhammar","flerbostadshus","fysiska personer","2021",165
"Östhammar","flerbostadshus","fysiska personer","2022",165
"Östhammar","flerbostadshus","fysiska personer","2023",167
"Östhammar","flerbostadshus","fysiska personer","2024",160
"Östhammar","flerbostadshus","svenska aktiebolag","2013",252
"Östhammar","flerbostadshus","svenska aktiebolag","2014",252
"Östhammar","flerbostadshus","svenska aktiebolag","2015",270
"Östhammar","flerbostadshus","svenska aktiebolag","2016",267
"Östhammar","flerbostadshus","svenska aktiebolag","2017",263
"Östhammar","flerbostadshus","svenska aktiebolag","2018",260
"Östhammar","flerbostadshus","svenska aktiebolag","2019",266
"Östhammar","flerbostadshus","svenska aktiebolag","2020",279
"Östhammar","flerbostadshus","svenska aktiebolag","2021",283
"Östhammar","flerbostadshus","svenska aktiebolag","2022",285
"Östhammar","flerbostadshus","svenska aktiebolag","2023",287
"Östhammar","flerbostadshus","svenska aktiebolag","2024",294
"Östhammar","flerbostadshus","övriga ägare","2013",0
"Östhammar","flerbostadshus","övriga ägare","2014",0
"Östhammar","flerbostadshus","övriga ägare","2015",0
"Östhammar","flerbostadshus","övriga ägare","2016",0
"Östhammar","flerbostadshus","övriga ägare","2017",0
"Östhammar","flerbostadshus","övriga ägare","2018",0
"Östhammar","flerbostadshus","övriga ägare","2019",0
"Östhammar","flerbostadshus","övriga ägare","2020",0
"Östhammar","flerbostadshus","övriga ägare","2021",0
"Östhammar","flerbostadshus","övriga ägare","2022",0
"Östhammar","flerbostadshus","övriga ägare","2023",0
"Östhammar","flerbostadshus","övriga ägare","2024",0
"Östhammar","flerbostadshus","uppgift saknas","2013",0
"Östhammar","flerbostadshus","uppgift saknas","2014",0
"Östhammar","flerbostadshus","uppgift saknas","2015",0
"Östhammar","flerbostadshus","uppgift saknas","2016",6
"Östhammar","flerbostadshus","uppgift saknas","2017",6
"Östhammar","flerbostadshus","uppgift saknas","2018",6
"Östhammar","flerbostadshus","uppgift saknas","2019",6
"Östhammar","flerbostadshus","uppgift saknas","2020",6
"Östhammar","flerbostadshus","uppgift saknas","2021",6
"Östhammar","flerbostadshus","uppgift saknas","2022",6
"Östhammar","flerbostadshus","uppgift saknas","2023",6
"Östhammar","flerbostadshus","uppgift saknas","2024",6
"Östhammar","övriga hus","stat, kommun, region","2013",16
"Östhammar","övriga hus","stat, kommun, region","2014",17
"Östhammar","övriga hus","stat, kommun, region","2015",17
"Östhammar","övriga hus","stat, kommun, region","2016",18
"Östhammar","övriga hus","stat, kommun, region","2017",18
"Östhammar","övriga hus","stat, kommun, region","2018",13
"Östhammar","övriga hus","stat, kommun, region","2019",13
"Östhammar","övriga hus","stat, kommun, region","2020",13
"Östhammar","övriga hus","stat, kommun, region","2021",13
"Östhammar","övriga hus","stat, kommun, region","2022",13
"Östhammar","övriga hus","stat, kommun, region","2023",13
"Östhammar","övriga hus","stat, kommun, region","2024",13
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2013",33
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2014",33
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2015",33
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2016",33
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2017",35
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2018",36
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2019",36
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2020",36
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2021",36
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2022",36
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2023",36
"Östhammar","övriga hus","allmännyttiga bostadsföretag","2024",36
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2013",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2014",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2015",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2016",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2017",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2018",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2019",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2020",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2021",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2022",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2023",0
"Östhammar","övriga hus","kooperativa hyresrättsföreningar","2024",0
"Östhammar","övriga hus","bostadsrättsföreningar","2013",0
"Östhammar","övriga hus","bostadsrättsföreningar","2014",0
"Östhammar","övriga hus","bostadsrättsföreningar","2015",0
"Östhammar","övriga hus","bostadsrättsföreningar","2016",0
"Östhammar","övriga hus","bostadsrättsföreningar","2017",9
"Östhammar","övriga hus","bostadsrättsföreningar","2018",9
"Östhammar","övriga hus","bostadsrättsföreningar","2019",9
"Östhammar","övriga hus","bostadsrättsföreningar","2020",9
"Östhammar","övriga hus","bostadsrättsföreningar","2021",9
"Östhammar","övriga hus","bostadsrättsföreningar","2022",9
"Östhammar","övriga hus","bostadsrättsföreningar","2023",9
"Östhammar","övriga hus","bostadsrättsföreningar","2024",9
"Östhammar","övriga hus","fysiska personer","2013",44
"Östhammar","övriga hus","fysiska personer","2014",45
"Östhammar","övriga hus","fysiska personer","2015",46
"Östhammar","övriga hus","fysiska personer","2016",46
"Östhammar","övriga hus","fysiska personer","2017",46
"Östhammar","övriga hus","fysiska personer","2018",47
"Östhammar","övriga hus","fysiska personer","2019",48
"Östhammar","övriga hus","fysiska personer","2020",48
"Östhammar","övriga hus","fysiska personer","2021",48
"Östhammar","övriga hus","fysiska personer","2022",47
"Östhammar","övriga hus","fysiska personer","2023",47
"Östhammar","övriga hus","fysiska personer","2024",47
"Östhammar","övriga hus","svenska aktiebolag","2013",29
"Östhammar","övriga hus","svenska aktiebolag","2014",29
"Östhammar","övriga hus","svenska aktiebolag","2015",40
"Östhammar","övriga hus","svenska aktiebolag","2016",45
"Östhammar","övriga hus","svenska aktiebolag","2017",36
"Östhammar","övriga hus","svenska aktiebolag","2018",43
"Östhammar","övriga hus","svenska aktiebolag","2019",42
"Östhammar","övriga hus","svenska aktiebolag","2020",46
"Östhammar","övriga hus","svenska aktiebolag","2021",47
"Östhammar","övriga hus","svenska aktiebolag","2022",47
"Östhammar","övriga hus","svenska aktiebolag","2023",48
"Östhammar","övriga hus","svenska aktiebolag","2024",48
"Östhammar","övriga hus","övriga ägare","2013",20
"Östhammar","övriga hus","övriga ägare","2014",19
"Östhammar","övriga hus","övriga ägare","2015",19
"Östhammar","övriga hus","övriga ägare","2016",16
"Östhammar","övriga hus","övriga ägare","2017",16
"Östhammar","övriga hus","övriga ägare","2018",15
"Östhammar","övriga hus","övriga ägare","2019",15
"Östhammar","övriga hus","övriga ägare","2020",15
"Östhammar","övriga hus","övriga ägare","2021",15
"Östhammar","övriga hus","övriga ägare","2022",15
"Östhammar","övriga hus","övriga ägare","2023",15
"Östhammar","övriga hus","övriga ägare","2024",15
"Östhammar","övriga hus","uppgift saknas","2013",0
"Östhammar","övriga hus","uppgift saknas","2014",0
"Östhammar","övriga hus","uppgift saknas","2015",0
"Östhammar","övriga hus","uppgift saknas","2016",0
"Östhammar","övriga hus","uppgift saknas","2017",0
"Östhammar","övriga hus","uppgift saknas","2018",0
"Östhammar","övriga hus","uppgift saknas","2019",0
"Östhammar","övriga hus","uppgift saknas","2020",0
"Östhammar","övriga hus","uppgift saknas","2021",0
"Östhammar","övriga hus","uppgift saknas","2022",0
"Östhammar","övriga hus","uppgift saknas","2023",0
"Östhammar","övriga hus","uppgift saknas","2024",0
"Östhammar","specialbostäder","stat, kommun, region","2013",44
"Östhammar","specialbostäder","stat, kommun, region","2014",44
"Östhammar","specialbostäder","stat, kommun, region","2015",44
"Östhammar","specialbostäder","stat, kommun, region","2016",44
"Östhammar","specialbostäder","stat, kommun, region","2017",44
"Östhammar","specialbostäder","stat, kommun, region","2018",54
"Östhammar","specialbostäder","stat, kommun, region","2019",54
"Östhammar","specialbostäder","stat, kommun, region","2020",54
"Östhammar","specialbostäder","stat, kommun, region","2021",54
"Östhammar","specialbostäder","stat, kommun, region","2022",54
"Östhammar","specialbostäder","stat, kommun, region","2023",54
"Östhammar","specialbostäder","stat, kommun, region","2024",116
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2013",401
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2014",401
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2015",409
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2016",409
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2017",409
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2018",409
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2019",409
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2020",409
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2021",409
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2022",448
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2023",448
"Östhammar","specialbostäder","allmännyttiga bostadsföretag","2024",448
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2013",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2014",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2015",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2016",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2017",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2018",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2019",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2020",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2021",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2022",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2023",0
"Östhammar","specialbostäder","kooperativa hyresrättsföreningar","2024",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2013",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2014",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2015",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2016",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2017",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2018",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2019",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2020",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2021",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2022",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2023",0
"Östhammar","specialbostäder","bostadsrättsföreningar","2024",0
"Östhammar","specialbostäder","fysiska personer","2013",4
"Östhammar","specialbostäder","fysiska personer","2014",4
"Östhammar","specialbostäder","fysiska personer","2015",4
"Östhammar","specialbostäder","fysiska personer","2016",4
"Östhammar","specialbostäder","fysiska personer","2017",4
"Östhammar","specialbostäder","fysiska personer","2018",4
"Östhammar","specialbostäder","fysiska personer","2019",4
"Östhammar","specialbostäder","fysiska personer","2020",4
"Östhammar","specialbostäder","fysiska personer","2021",4
"Östhammar","specialbostäder","fysiska personer","2022",4
"Östhammar","specialbostäder","fysiska personer","2023",4
"Östhammar","specialbostäder","fysiska personer","2024",2
"Östhammar","specialbostäder","svenska aktiebolag","2013",12
"Östhammar","specialbostäder","svenska aktiebolag","2014",12
"Östhammar","specialbostäder","svenska aktiebolag","2015",12
"Östhammar","specialbostäder","svenska aktiebolag","2016",12
"Östhammar","specialbostäder","svenska aktiebolag","2017",12
"Östhammar","specialbostäder","svenska aktiebolag","2018",12
"Östhammar","specialbostäder","svenska aktiebolag","2019",12
"Östhammar","specialbostäder","svenska aktiebolag","2020",12
"Östhammar","specialbostäder","svenska aktiebolag","2021",12
"Östhammar","specialbostäder","svenska aktiebolag","2022",12
"Östhammar","specialbostäder","svenska aktiebolag","2023",12
"Östhammar","specialbostäder","svenska aktiebolag","2024",14
"Östhammar","specialbostäder","övriga ägare","2013",5
"Östhammar","specialbostäder","övriga ägare","2014",5
"Östhammar","specialbostäder","övriga ägare","2015",5
"Östhammar","specialbostäder","övriga ägare","2016",5
"Östhammar","specialbostäder","övriga ägare","2017",5
"Östhammar","specialbostäder","övriga ägare","2018",5
"Östhammar","specialbostäder","övriga ägare","2019",5
"Östhammar","specialbostäder","övriga ägare","2020",5
"Östhammar","specialbostäder","övriga ägare","2021",5
"Östhammar","specialbostäder","övriga ägare","2022",5
"Östhammar","specialbostäder","övriga ägare","2023",5
"Östhammar","specialbostäder","övriga ägare","2024",5
"Östhammar","specialbostäder","uppgift saknas","2013",0
"Östhammar","specialbostäder","uppgift saknas","2014",0
"Östhammar","specialbostäder","uppgift saknas","2015",0
"Östhammar","specialbostäder","uppgift saknas","2016",0
